gene,logFC,pvals,adj_pvals,cluster
SPTSSB,3.9179735,0.00014562049032696962,0.0013597597065859934,14
TIMMDC1,1.7908049,0.00013730924660666405,0.0012878885459826955,14
MRPL18,1.4692817,0.00014052824396036887,0.0013162406675997578,14
CHMP5,1.3718953,0.00013943617401931895,0.0013067417470751543,14
UQCRFS1,1.1343207,0.00013635580004445715,0.0012796614127843138,14
EPOP,4.3406286,0.0001619983281025744,0.0014976807946219539,14
IDH1,1.8820642,0.00014933765979223453,0.0013898264281607486,14
SELENOS,1.0281504,0.0001331465934668005,0.001253753478795608,14
SOCS7,3.7229533,0.00016815655155680173,0.001549063140831279,14
GLYATL2,4.1666164,0.00017343009486884298,0.001592394966327912,14
CNIH1,1.5241765,0.00016508866490627308,0.0015241505393947994,14
GCHFR,1.9949946,0.00018163589201333942,0.0016599063791942425,14
AC006449.6,3.9647334,0.00019556012806531424,0.0017727789879564068,14
RPS6KB2,2.1050158,0.00018733728851894635,0.0017060765664441975,14
TPD52,1.0400327,0.00015973270014102322,0.001479589752949478,14
ALDH3B2,2.5952454,0.00020556447789359821,0.0018509632625581685,14
ACTR6,2.1249156,0.000202488409326832,0.001828665518909874,14
RTL8A,1.773909,0.00020478189825502325,0.0018454029149306112,14
PSME2,1.1566302,0.00019043619889954046,0.0017314775134967435,14
KNOP1,1.2304343,0.00018556277136830697,0.001692673623732495,14
SPTLC2,2.0739756,0.000212375744739978,0.0019058740741893486,14
ZDHHC21,2.3836756,0.00021916755954608856,0.001958726116369666,14
AL391832.2,4.0016947,0.00022907177195578647,0.0020380096294878073,14
GNPNAT1,2.172759,0.00022207947509075406,0.001982109546040176,14
PPIB,1.035046,0.00020117590769166627,0.001817791249969337,14
UBE2L6,1.426837,0.00021240145759875332,0.0019058740741893486,14
PAFAH1B3,1.2184168,0.0002132846272185879,0.0019122640153805552,14
ATP1B1,1.0473222,0.000202395430790258,0.0018283181104594786,14
EEF1AKMT4,2.8588874,0.0002622108470170269,0.002305324775831743,14
CD163L1,3.0333238,0.00027779849289649906,0.0024253565858490525,14
MRPS23,1.727964,0.00027822192011447684,0.0024282699512255183,14
UCP2,1.5700539,0.0002778158076035914,0.0024253565858490525,14
TNFSF10,1.8300823,0.0002893855929469907,0.002517189360226923,14
SLC38A1,1.2182642,0.00026272070344372626,0.002308597095678811,14
TSPYL1,1.4170284,0.00027946311746381215,0.0024378341801960268,14
ACSS2,2.7758033,0.0003151419390000169,0.0027172688370178835,14
DENR,1.4904277,0.00030446780754799375,0.0026359155352934202,14
U62317.2,4.787491,0.00033636956513153547,0.0028854658782805197,14
NUS1,2.130024,0.0003202529541315437,0.002759209949788366,14
FASN,1.5085036,0.00030118247960601266,0.0026096516529230873,14
SPRED2,2.305669,0.0003417415966888454,0.00292034519606129,14
NCBP2-AS2,1.8419051,0.00034146519684953434,0.0029194708558578208,14
HOOK2,1.2825309,0.00032587172711267696,0.0028004262359944397,14
TUSC2,1.758154,0.00034697884001320386,0.002961288404669747,14
PRKAR2A,1.537327,0.00033707986228175745,0.0028908196524654634,14
RPP25L,2.0275273,0.0003515920634779197,0.002993083604343377,14
ERG28,1.8574916,0.00035998501831845423,0.0030529096079441906,14
ACBD3,1.3948115,0.000341664236012944,0.00292034519606129,14
HAUS6,2.6278226,0.00037172076432755093,0.0031373644077278273,14
SLC31A1,2.6236277,0.00037564993546195067,0.0031657473581229367,14
BLVRB,1.1447324,0.000334207811700765,0.0028676552090701867,14
HIGD1A,1.5298041,0.0003543621049656475,0.003011314761249755,14
SS18L2,1.4375242,0.00035657716905083866,0.0030286034001352695,14
SYNCRIP,1.1552113,0.0003450586303702608,0.0029464387783220258,14
TMEM45A,2.0538304,0.00037303372946246644,0.0031452801206386595,14
MAP3K13,1.1837076,0.0003500447052747844,0.0029806675449661193,14
GMDS,2.121717,0.00038693074584898236,0.0032501988846783667,14
MRPS34,1.1751155,0.00036395095763679753,0.003079535587814285,14
TOP2B,1.6758403,0.0003791335151718796,0.003191896895677714,14
IMP3,1.3563012,0.0003820774060735915,0.003214260917259677,14
REEP6,2.4103887,0.00041792460551185785,0.003480906181642221,14
NFKBIZ,1.4298016,0.0004055297420442487,0.0033894525486932833,14
SLC2A10,2.3736334,0.00043792626893525167,0.0036312694651068666,14
DEPTOR,2.7826147,0.00044434676348401606,0.003676979344897163,14
MAP7,2.0766976,0.0004369038699848948,0.003623687612058199,14
ELOF1,1.2998867,0.00040822197222966733,0.003409405669958982,14
EXOSC3,1.8839912,0.0004426160283495461,0.0036656257300918824,14
AP2S1,1.0518078,0.00042506765697395815,0.0035333814826675417,14
ECH1,1.3677177,0.0004440587528763075,0.003675758793243887,14
AIG1,1.571508,0.00044598519406303374,0.0036889739566136164,14
TSTA3,1.5658939,0.00048401756234866145,0.0039731847916633515,14
PUM3,1.9538839,0.0004922831526831587,0.004031361796239775,14
MRPL58,1.9545767,0.0005017244460364554,0.004097477390920076,14
MRPL13,1.4271405,0.00048790772624639683,0.004001201233748263,14
LSM5,1.1124787,0.0004764453700816131,0.003917738209832652,14
LLGL2,1.6410586,0.00048671330604256884,0.0039933588546902645,14
BABAM1,1.4353302,0.0004906116122466402,0.004019444085580009,14
KCNS3,2.6347797,0.0005208822763833675,0.004232294678336853,14
SMIM4,1.5110668,0.0005081068806475282,0.0041455638248111765,14
DDX18,1.142898,0.000504131379612191,0.0041141291006259115,14
FOXA1,1.4948813,0.0005173779067314299,0.004208428013878713,14
UBXN4,1.0690011,0.0005152316960020911,0.004196548401069971,14
FBXW5,1.4440335,0.0005376336620080238,0.00434524594154485,14
HSBP1L1,1.2732807,0.0005295935607528306,0.004287496408691936,14
SMARCA4,1.1353612,0.0005369852247282054,0.0043410511985077695,14
SMIM14,1.1622669,0.000546201302343834,0.004409178792277866,14
SEC11C,1.3599368,0.0005745164503241474,0.004610720409187723,14
PPP1CB,1.0644586,0.0005551902966635172,0.004473129411576035,14
MRPL17,1.8240305,0.0006341908543834932,0.00503975921680681,14
SYCP2,2.4951608,0.0006658879718726981,0.0052638577573844375,14
ME1,4.1477375,0.0007016197973179236,0.005519003194615496,14
HLA-DRA,1.2939311,0.00057577295069305,0.004618990801051325,14
POP7,1.3017254,0.0006556452623007289,0.005196360525243087,14
PTPMT1,1.574578,0.0006728342537707126,0.005310007930758464,14
AP001528.2,5.776276,0.000720965900338592,0.005643387926080913,14
MRPL21,1.3446894,0.0006762684182894797,0.0053358548618789555,14
TMEM126B,1.5502434,0.0006827966431029521,0.0053848300508620075,14
TUSC1,2.201968,0.0007141219291119613,0.005600272065546946,14
LRRC45,3.01377,0.0007283402234509506,0.005697122069675452,14
CHCHD1,1.329245,0.0007161816335779804,0.005612487890616599,14
ARPP19,1.2925595,0.0007312497094377051,0.00571854663190722,14
IFI6,1.522163,0.0007236078186648563,0.005662746114287902,14
GON7,2.5103264,0.0007719125286852421,0.006001557284337437,14
KLHDC7B,3.6963253,0.0007861236944840424,0.006096502852413704,14
CKS1B,1.4928076,0.0007573310632761594,0.005896388392141519,14
FBXO6,2.4881852,0.0007942477679741478,0.006153814826893253,14
RNF19A,1.4433345,0.0007823440483157286,0.006071402527662622,14
RAB38,3.4303172,0.0008504201454658329,0.0065361920483660635,14
CDH1,1.26259,0.0007646944528315014,0.005949574725683458,14
HMBS,2.753681,0.0008498510812176112,0.006533315405711642,14
SSR1,1.3141775,0.0008083943693255331,0.006251868928187159,14
AAMDC,1.6382543,0.0008347088679916677,0.0064301722878522104,14
NIPSNAP2,1.2234238,0.0007845648683742875,0.006085821056924601,14
PHB,1.087387,0.0008411854593505871,0.0064741169096094635,14
UQCC3,1.4682382,0.0008765759396127092,0.006712610408801343,14
KANK1,2.5286782,0.0009458107977775099,0.007177248861596258,14
HACD2,2.2418046,0.0009693926379734585,0.0073379369149780575,14
PRR15,2.9010243,0.0009802956456639736,0.007412104655368652,14
MANF,1.3793299,0.0009462363277333912,0.0071788538042310964,14
PRKAA2,3.3085225,0.0009989694574285425,0.00753292144145925,14
RAB27B,1.9657508,0.0009836620231767992,0.007435734587345893,14
KRT18,1.12071,0.0009056536466752731,0.006911610685582556,14
FAM104B,1.8327961,0.0009931067242462564,0.007497139914009382,14
UBE2E1,1.4389614,0.0009756667405151672,0.007380432598921792,14
ARL4A,1.7558385,0.000993454559418395,0.007497972563145039,14
NAA10,1.0805056,0.0009487470196655449,0.00719464702387566,14
SNRNP25,1.2419275,0.001011629006846775,0.007616396973882757,14
TSPAN15,1.5880194,0.001071058282512636,0.00801308869254137,14
RRP36,1.608702,0.0010639481638200915,0.007965599411314661,14
SRD5A3,1.8491253,0.0011065184771603762,0.008245664572858516,14
TC2N,1.5731176,0.001074707833853674,0.008037185162828558,14
SRCIN1,3.466026,0.0011468604665685837,0.008500960642912014,14
AC006449.2,6.1625366,0.0011829958729238953,0.008743689857589328,14
SLC35B1,1.562301,0.0012185218970717801,0.008968716907984326,14
PAIP1,1.5035751,0.0012240304070826617,0.00900333418507885,14
GBP5,2.7067904,0.0012614115882322958,0.009262041611405305,14
RBM6,1.3495754,0.0012151492439441158,0.008950488412398004,14
AK3,1.8194461,0.0012783861429448333,0.009376415836543332,14
IDH2,1.035605,0.0012056021651470896,0.00889313882146438,14
PGM3,2.3901782,0.0013138928638436365,0.00960742981168071,14
SMPDL3A,2.5822537,0.0013156713827138368,0.009616241849554326,14
MPZL1,1.3448508,0.0012908501265587028,0.009455427843394945,14
IFT43,1.6169704,0.0013248799633473625,0.009675114054133222,14
NME2,1.3248818,0.0012687229218719407,0.009313686916722864,14
CLTC,1.1021407,0.0012822341915703053,0.009400528310264396,14
CRACR2B,1.4283738,0.001360072365619839,0.009906229579859939,14
RRBP1,1.0299109,0.0013041848115428803,0.009544766040575988,14
KRT23,2.0858777,0.0014232046069387746,0.010312314910635868,14
MTCH2,1.1745671,0.001368629991582006,0.009966395689894065,14
FXYD3,1.0806863,0.0013697832565935705,0.009972628654092673,14
SEPHS2,1.311027,0.001449743087660136,0.010484224429324843,14
ACSL3,1.350231,0.001486560604742381,0.010720432002507892,14
CHMP4A,1.0664302,0.0014476632536050077,0.010471441274350995,14
AC009119.1,3.357446,0.001606183672871408,0.011479438860383528,14
SLC35E1,1.9709644,0.0015858157908906197,0.01135564633694754,14
LRRC26,1.9333065,0.0015884964341837178,0.011372413852498629,14
DYNLL2,1.9040469,0.0015983401218900815,0.011425815436554822,14
ACOX1,2.0769231,0.001598071009040748,0.011425815436554822,14
MRPL19,1.4670737,0.0015586587318431606,0.011168334228744166,14
HOXA7,3.0441763,0.001626483561871531,0.011599805474959179,14
IER3IP1,1.0612601,0.0015237109145481503,0.010948326432060734,14
MRPS12,1.2150383,0.0015955866861977384,0.011413429951324022,14
LSM10,1.2995673,0.0016073873339799345,0.01148454135907537,14
DKK1,7.534234,0.0017429823021700946,0.01232582108308816,14
EBP,1.7377498,0.0016806584355240405,0.01195042288104899,14
PSMB9,1.4954219,0.0016517569753817338,0.011772541587607042,14
REXO2,1.325067,0.0016790765174395498,0.011941879870958428,14
STAT1,1.3513659,0.0016919308523585498,0.012015467439965725,14
NDUFB3,1.0219811,0.0016879937264359152,0.011992585803513457,14
TMEM126A,1.3224472,0.0017301104763338248,0.012255466839854873,14
TIMM17A,1.1363618,0.0017391667076337531,0.01230662247695015,14
STOML2,1.1879276,0.0017713239667526339,0.012505152003546642,14
MVB12A,1.3521326,0.0017503211808992934,0.01237211788721141,14
UBE2R2,1.3505715,0.0018128908117291882,0.01275297204618471,14
MPST,1.1479086,0.0017840879723573504,0.012583334433031227,14
EIF4E2,1.1831621,0.001846458808975596,0.012972784857949407,14
CWC15,1.2292424,0.00192126854899002,0.013430860442199722,14
NIPAL2,3.0949614,0.002044874277887322,0.014167966980916892,14
CCDC124,1.2735016,0.001956711652474328,0.013644504269364121,14
MEA1,1.0246803,0.0019377842919242147,0.013529396947425078,14
ECI1,1.3217666,0.0019989841830368956,0.013907473238589612,14
ODF3B,1.3190383,0.0020444582926106222,0.014167966980916892,14
CISD2,1.1775408,0.002054103343004364,0.014220161037710911,14
RPP21,1.866518,0.0021256424110068207,0.014630858220311876,14
U62317.5,3.7095964,0.0021787897554642662,0.014959833610650349,14
S100A8,2.6673985,0.002170382619332613,0.014908212868121069,14
SCOC,1.1479969,0.0020493904225535303,0.014190463287132114,14
NORAD,1.2574813,0.002101506294955898,0.01449149314126558,14
RBMX2,1.3635335,0.0021181337562230004,0.014585162044236431,14
FAM200B,1.0983626,0.002091385505679779,0.014433572272840632,14
USP3,1.7524917,0.0022113506056146686,0.015140010341482261,14
SEC61A1,1.3184762,0.0021874362503598557,0.014999884613417305,14
PSMD9,1.3783414,0.002212413824319337,0.015141108361863883,14
PXMP4,2.2785964,0.002352874763946599,0.01599468432459118,14
YIF1A,1.2054156,0.00231015948478431,0.01574899578844523,14
EEF2KMT,2.1505988,0.002558227435223284,0.017166397256592133,14
CISD1,1.2869838,0.00256379037157458,0.017194979574681662,14
GUCY1A2,4.0011086,0.0027146672523509765,0.018030228576456257,14
LSM4,1.0472751,0.0025853698925147875,0.017312016682938407,14
COX16,1.4984237,0.00264556348106524,0.01763593127231993,14
DHCR7,1.9523722,0.002729062167421218,0.0181114907315938,14
CCDC90B,1.5170546,0.0026940942815329707,0.017918424806047467,14
DPAGT1,2.1484506,0.002749418286170057,0.01822877363919827,14
CREB3,1.7722183,0.002769891427201871,0.018346154889371635,14
SAR1A,1.3041798,0.002750578875808474,0.0182326415165004,14
PCDH7,3.3167934,0.0028359591546977003,0.018728274464996173,14
TMEM86A,3.1230702,0.002851319677832898,0.018818597661195046,14
TFAP2B,2.2027683,0.002852422443861901,0.018819460006747998,14
NANS,1.2431842,0.002790634057872985,0.018450750430734828,14
IMPA2,1.9592484,0.00287827949061724,0.01896294881060555,14
CRB3,1.6282791,0.0028859922480495227,0.01900629609107187,14
SRD5A1,1.9523903,0.002939257511635867,0.019322939278278835,14
CCDC6,1.5339867,0.0029370103590180365,0.01931195147065751,14
SUPT4H1,1.138562,0.002920245324075382,0.019205480081335765,14
LDOC1,1.9784975,0.003019530569562586,0.019784738197636004,14
NUDT2,1.5360061,0.0029969544272342896,0.01965601260145978,14
HID1,2.4219604,0.003090497154130449,0.020210248595572116,14
NRBF2,1.409061,0.0029931213016514153,0.019634711828415825,14
NUDT9,2.0157647,0.003085525455857498,0.020181671083252018,14
ITGAE,1.4199613,0.0030852879042223974,0.020181671083252018,14
NME6,1.9273905,0.003178554360115401,0.020721456130734825,14
GUCY1A1,1.8873947,0.00317814764298095,0.020721456130734825,14
EEF1E1,1.4591048,0.003204923438080734,0.020869022915291382,14
COA1,1.1828883,0.003146606251726988,0.020549127782160222,14
SDC1,1.015508,0.003002524842096543,0.019688697112172072,14
MGP,1.3063339,0.003084766856095223,0.020181671083252018,14
CREB3L2,1.4409856,0.0032902209319922737,0.02137050741284912,14
DHRS4-AS1,1.481882,0.003320360029776238,0.021549573482725386,14
KIAA2026,1.7437171,0.0035240849598537492,0.02270046737823211,14
CXADR,1.273779,0.003432230305904689,0.022164119501414937,14
PGD,1.4750639,0.0036006037239737876,0.023122314667012218,14
UBE2A,1.0530483,0.0035421693105301133,0.02279506923340187,14
NPEPPS,1.2977008,0.0036463479558713,0.02338026319783584,14
RPL39L,1.1582004,0.0037078181447625534,0.02370642935445688,14
LGALS3BP,1.2039361,0.0038144997938828005,0.02429127351179476,14
TMEM241,1.9411454,0.0039112929720549645,0.024822833978371914,14
ARFIP2,1.3346564,0.0038885516885603486,0.024706556580034598,14
GALNT6,1.5037736,0.004037341620631312,0.025497359310411378,14
TTC39B,2.7782402,0.00416146249213228,0.02612836000387284,14
SLC16A14,4.2267895,0.00421754222745706,0.026406679830341093,14
TXNDC9,1.3972391,0.004074923649132725,0.025681513362563083,14
TMEM203,1.7569497,0.0041540839987252625,0.02609704652579959,14
CREB3L4,1.239862,0.004036914782819744,0.025497359310411378,14
DPH3,1.7271224,0.004177466060755191,0.02620957522330525,14
FGF13,3.062894,0.004278103121184369,0.026736218091435504,14
RPA3,1.2276819,0.004278145627641822,0.026736218091435504,14
STK38L,1.6629924,0.004375320757330409,0.02725939330225751,14
MIA3,1.6033984,0.004466706509478247,0.027759459520920862,14
TMEM45B,3.5725138,0.004638236329220641,0.028687273597342706,14
SC5D,2.3314486,0.004756505622242055,0.02931066600691177,14
MCTS1,1.0249957,0.004581912306486229,0.028391265596130543,14
BOLA3,1.1359217,0.004735500492994104,0.02921343057486026,14
SEC16A,1.7785137,0.005013196129949569,0.030614856179286828,14
IGHG3,2.4986653,0.005020119354477724,0.030647947446038833,14
FZD4,2.8530836,0.005075493960490384,0.030929713468170052,14
HIKESHI,1.404134,0.005013380116198204,0.030614856179286828,14
IFT74,2.572913,0.005189316993605173,0.031537394687898374,14
COA6,1.3169167,0.005116955428103315,0.03116538986998607,14
GOLT1B,1.7154857,0.0051817694528530365,0.03151436613202968,14
SMARCD2,1.3871995,0.0052073518352004555,0.0316248405986127,14
AP002748.3,2.5458426,0.005400682241773425,0.032644491452752285,14
OXLD1,1.1137047,0.005276023386016196,0.03198320990247049,14
ETV1,4.158373,0.005563674726375816,0.03349689714546244,14
CDR2,1.950206,0.005446270524753249,0.032896337055780434,14
CHP1,1.4238697,0.005542432322665515,0.033380988065096796,14
LRMDA,3.0430892,0.005657395754151934,0.03395201663983224,14
SRPRA,1.5976356,0.005656344579402784,0.03395201663983224,14
GPR160,1.6341014,0.005681540173154409,0.034078064904823326,14
SP6,3.5652015,0.005885783539447807,0.0351084946997366,14
VTI1B,1.1444509,0.005820106960938898,0.03480338876392433,14
IVD,1.8103032,0.0059216336889886464,0.03529723041805015,14
CPT1A,2.4762318,0.006048880366415309,0.035953481547038084,14
LY6K,1.8044821,0.006009925578422461,0.035741610552796885,14
IFRD2,1.48586,0.006062983638325177,0.036030923850649314,14
PLPP6,3.5949695,0.0062819329869154734,0.03704981788537575,14
LRIG3,3.0505888,0.00629135668825323,0.037092352729952816,14
WWP1,1.2974131,0.006195679156384235,0.03666359819765061,14
RRAGA,1.3562001,0.006270226951331892,0.036987281423605876,14
ABHD17C,2.135573,0.0063400972289278015,0.03734689166762687,14
PPA2,1.2347633,0.0062098734993626835,0.03672815500654624,14
SEC13,1.2653904,0.00626148786298285,0.036961732561124214,14
PDHB,1.3332511,0.00625820572960846,0.0369492407048421,14
IRF7,1.3098036,0.006236106524879175,0.03685081905408252,14
GABRB3,5.1878014,0.006482235725696188,0.03807717486437405,14
AL121790.1,3.9772167,0.006562395556209767,0.03846047690910918,14
ARIH2,1.2998114,0.00644376485209053,0.03789765332350841,14
SIX1,1.9342796,0.006603032829222792,0.03867161238431319,14
AGFG1,1.6347837,0.006541015160893547,0.03836198452728282,14
ZFYVE21,1.190301,0.006487232617129322,0.03809318438570283,14
ANKRD9,2.1394396,0.00665683434685967,0.038911969471596405,14
SQOR,1.1936564,0.006558036372035251,0.03844164592003397,14
ICA1,1.4453043,0.006725928800707406,0.039233804852961233,14
CD74,1.1178888,0.006491633050717419,0.03811235150605863,14
NPW,2.2497838,0.006843169497357278,0.03983681587638278,14
EXT1,2.4579983,0.006906608264787586,0.04014114500246758,14
TRIM7,4.8148646,0.007007227532927497,0.04064846397127658,14
CHERP,1.6337137,0.006894967913067048,0.04008043652897433,14
AC006449.5,5.1688795,0.00707668668999193,0.04100175302626003,14
TEAD4,1.9232794,0.006937692170379564,0.04028689977262829,14
UBAP2,1.8900099,0.00708134122395723,0.04101851061197163,14
ERN1,1.8058636,0.0070589423561604825,0.0409060099460917,14
ARSD,1.3727335,0.00695641512011023,0.040388630698220046,14
RANBP2,1.5036491,0.00705169321119218,0.04088519308497786,14
TSPAN6,1.6198052,0.007211426995497319,0.04168880952360834,14
CEBPZ,1.0680876,0.00710390561615539,0.04113813851372029,14
AKAP17A,1.4433194,0.007281624431393549,0.04205113034665479,14
METTL23,1.3495839,0.007324059902511123,0.04225254440834633,14
TDO2,6.490995,0.007682955158654929,0.044133241818195744,14
AL355338.1,1.8290986,0.007660264091779952,0.04401043472120441,14
OGFOD3,1.5894908,0.007698209847424229,0.04419816098809587,14
SDF2L1,1.0096303,0.007701004789960042,0.04420664070854865,14
SIGMAR1,1.6482159,0.007839712726662573,0.04487232159812105,14
ACSL1,1.8113685,0.00792481630933606,0.04529759097331983,14
IL17RE,2.8934052,0.008041424079449971,0.045823548258381155,14
SPINK8,2.4086132,0.008097921087783988,0.04608285904400453,14
FAM192A,1.205855,0.007991166719422616,0.04559137998573805,14
RRP7A,1.256248,0.008085790404458433,0.0460372595409846,14
PHLDA1,1.3051342,0.008233536875534932,0.04675149150877217,14
SMIM10L1,1.2773213,0.00825958916129504,0.04688354714147858,14
YES1,1.512068,0.00835115310168356,0.04731520712560275,14
PDIA4,1.0140072,0.008386701983350274,0.04750056927111644,14
RFWD3,1.9895847,0.008572609136340982,0.04838194229211053,14
L3HYPDH,3.015247,0.008759421315039439,0.04930353252689005,14
