cluster,gene,logFC,pvals,adj_pvals
20,CREB3,1.4754919,0.004257659973751658,0.021715982651715336
20,PRDX6,1.0879822,0.004294626346549064,0.021867610051655866
20,PAM,2.0127103,0.004420633540586069,0.022389724557195775
20,CTDNEP1,1.4372778,0.004355029113818422,0.02211305679164889
20,SLC25A39,1.1669935,0.00428963207475193,0.0218483171168947
20,FBLIM1,2.6349516,0.0045049479652764955,0.02273253431047491
20,LARP6,1.9894315,0.004454329097326867,0.022540437346636712
20,CCHCR1,2.3284075,0.00448766635171001,0.02267222072392624
20,HADH,1.7414187,0.004501795448040042,0.02273093205755483
20,UBE2J1,1.1797175,0.004268943719924468,0.021761288754519357
20,TSC22D4,1.8617051,0.004561598190324327,0.022981681599780174
20,MRPL40,1.6156044,0.004619301203729359,0.023233649533851857
20,KCNMB1,3.274527,0.004756327024282926,0.02376459205324603
20,FAF1,2.2122488,0.004713228566591515,0.02360781824443338
20,RGMA,2.8034518,0.004797732530625251,0.023938479929161555
20,MMP7,3.3157,0.004846328193696912,0.024109406974668787
20,ROPN1,4.104681,0.004894352969966467,0.02428149252260023
20,ATP6V1D,1.342712,0.004689131693272116,0.023513109323359236
20,TEX264,1.4519707,0.00475419943024676,0.023760510910417153
20,FAM45A,1.7020618,0.004820255761081405,0.024024409178202536
20,CLDN4,1.1768829,0.004692840386350645,0.02352519847438555
20,SYCE1L,2.3843946,0.0049349475495975015,0.024437693834635395
20,BSG,1.0892874,0.004841976614124284,0.024101172881879133
20,H3F3A,1.1447586,0.004857757536885403,0.024158181308949714
20,LIMK2,2.2987072,0.005050257525072551,0.02493762412339693
20,COX11,2.087414,0.005040024145310327,0.02490065894849831
20,RBBP7,1.7529457,0.00506010022473248,0.024972620956636445
20,FXYD3,1.1961244,0.004897977586786476,0.024291556693756072
20,TAPBP,1.1475068,0.004972909137641181,0.024609315844395765
20,DFFA,1.564518,0.005052950715627702,0.024944127892751456
20,TMEM132A,2.2398992,0.005227497893184363,0.02564515678207116
20,TMEM183A,1.2304595,0.005127719427964246,0.025258198388779317
20,DNAJB11,1.4545977,0.005170737048959775,0.025414845576598115
20,MPST,1.2833729,0.00514569291611574,0.025339846642333613
20,CHCHD10,1.3038756,0.005257750545403299,0.025765265540227053
20,LYPLA2,1.6102217,0.005305674892416148,0.025958426120061405
20,NNT-AS1,2.1286905,0.0053800654598445685,0.02627274962031317
20,PACSIN3,2.2054055,0.0054332350738984965,0.026482455548415714
20,PLOD1,2.1061924,0.0054401242054751475,0.026508906309851612
20,MAGED2,1.1627125,0.005245919662536767,0.025714652710330983
20,ATP6V1C1,1.5088872,0.005346055303070384,0.026120739751686477
20,ZNF639,2.3107316,0.00547399192125231,0.026620731413486195
20,ZNF90,2.0611303,0.005469659601408483,0.026613736950042554
20,ATXN10,1.5651096,0.005466755735321349,0.026610064772870597
20,TMSB15A,3.1899023,0.005605179136291185,0.02711638169296779
20,SFRP1,2.3542185,0.005586470063873331,0.027054753632869855
20,STAMBP,2.0048566,0.005594541323174204,0.027079372647577784
20,CMAS,1.526102,0.005487186990639037,0.026666551897939362
20,RNF5,1.4313382,0.00554166372670256,0.026880850514834707
20,TPGS2,1.8402407,0.0056843878864345785,0.027419079089249496
20,ZNF704,2.2138052,0.0056972747663193,0.02745375512420626
20,MFSD3,2.013973,0.005716704769474078,0.027523693852923404
20,PRCC,1.5440772,0.005666549113600065,0.027347586736482528
20,TMEM109,1.3442204,0.005556881335105381,0.02694024818439562
20,PTS,2.0297265,0.005797375823686894,0.027838154054562206
20,CHRAC1,1.8037373,0.0056967035517091315,0.02745375512420626
20,NRBP2,2.6739366,0.005868847188121075,0.028099469883536905
20,CTBP2,1.1404115,0.005646524787300849,0.027287271346148355
20,APMAP,1.2336891,0.005676274326678222,0.027387230428452522
20,AC022784.1,6.7823606,0.006016294235460283,0.02865186066925453
20,GGPS1,1.5097625,0.0058484355552168195,0.02804009721514668
20,SYNM,3.2100127,0.006017412344450379,0.02865186066925453
20,CTNND1,1.4470116,0.005855982349764103,0.028052693460405363
20,EIF2B5,1.7213705,0.00603818581139166,0.028728134961442685
20,NTPCR,1.3244631,0.0059186542695836815,0.028293102833529375
20,MTERF3,2.209479,0.0061429380103979305,0.029127135054795524
20,MRPS2,1.5751207,0.006053905767693035,0.028780264844209716
20,EDN2,3.3198414,0.006276071678027072,0.029603526231484968
20,GPX7,3.0733933,0.006279023868117556,0.02960974652897163
20,LEPROT,1.1075184,0.006048650436761256,0.028762824361797296
20,CTNNBIP1,1.3856649,0.006150383554564881,0.029151926233188172
20,SURF4,1.1082582,0.006026346453001111,0.02867933372369418
20,TMEM61,4.2868237,0.006470384196944155,0.030377791851335583
20,KIAA1191,1.8483297,0.006326210648315238,0.02980125270842264
20,CRISPLD1,4.543656,0.006498787264416839,0.030487452573003115
20,DPYSL2,1.4722685,0.0062267824183087,0.029439980411236782
20,EPRS,1.7244477,0.006401794409406967,0.030079141332120293
20,DHX16,2.3899138,0.00644494690836487,0.03026620533884197
20,POLE3,1.3182477,0.006296365201596743,0.029683800262508234
20,PTCHD1,5.707252,0.006580519487752623,0.030769755109007663
20,SYT8,5.938971,0.00659132233434912,0.030801985036026425
20,OXSM,2.8755536,0.006549497808943822,0.03066735516089239
20,MUT,2.6616316,0.006550670225794413,0.03066735516089239
20,FARP1,1.3636922,0.006367477201217836,0.02994895153774668
20,SMS,1.048918,0.00630323095162307,0.029708441877293656
20,HSPA1B,1.5696641,0.006501641419089557,0.03049295058314008
20,C12orf49,1.8700718,0.006539489489822726,0.030630833587084377
20,DAXX,1.5453794,0.00653525571886717,0.030621584609454824
20,CP,2.648397,0.006692314572794285,0.03116947231784224
20,DCAF13,1.4357415,0.006574980089580021,0.030757332666791492
20,GPBP1,1.0289233,0.006422104755556175,0.03016675120600331
20,PPIL1,2.3208015,0.006707918024775006,0.0312100693108564
20,PFDN4,1.3477545,0.006603796772284632,0.030836430729315696
20,CSNK2B,1.1760944,0.0066000459714802145,0.03082685733703217
20,NIPSNAP3A,1.985295,0.0067306203596228294,0.03129962936348975
20,YWHAH,1.273559,0.006667477913468099,0.03107775061389463
20,PPCS,1.4223887,0.006753361887121162,0.03139733032260716
20,BUB3,1.229768,0.006695642433026656,0.031170346441076326
20,SVIP,1.1306208,0.006616846234382372,0.030881455121176432
20,TFDP2,1.8198881,0.006878634415316774,0.031857180900982926
20,RAB9A,1.4007524,0.0067799206813958166,0.031488501714491926
20,GPM6B,2.3697023,0.007017231618626316,0.03238054490624432
20,CCZ1,1.8146964,0.006993499392642701,0.03230661658777631
20,FMR1,2.035879,0.007044643938031362,0.03245190868226036
20,ACOT13,1.6561171,0.007025817574102342,0.032398116297571396
20,MAPRE1,1.4346132,0.007018434431325312,0.03238054490624432
20,RALBP1,1.0835568,0.006953219513346584,0.03216152337801315
20,PAPSS1,1.6866634,0.007155736031179716,0.032913480598120964
20,PCP4,7.195832,0.007324958601256911,0.03354712596386661
20,SCPEP1,1.9164555,0.00722170508891559,0.03314725491549962
20,USP1,1.4958739,0.00722484714355045,0.03314725491549962
20,NCOR1,1.2515888,0.007161194698462859,0.032921880877260015
20,REXO2,1.2710558,0.007194441636264438,0.03305795780495956
20,ADI1,1.2050462,0.007206222216296968,0.0330869275873392
20,FAM213A,1.6515226,0.007375719969394487,0.03372847524854033
20,MTCH2,1.3983337,0.007332478040684302,0.03356391924233444
20,CEP70,2.7325277,0.007475276100179969,0.03412347768017182
20,C6orf48,1.1705011,0.00725284496723684,0.03326728763185784
20,PSMA2,1.1082126,0.007330508503205124,0.03356391924233444
20,PQBP1,1.3352649,0.007420280524960194,0.033898040593738264
20,CPQ,2.339424,0.007583219556341818,0.034520597915069846
20,VAMP7,2.0832279,0.007593066826021124,0.03454087154469563
20,FMO2,3.3186405,0.007702741189705536,0.03494183922567374
20,MSRB1,1.8702259,0.007622641536769965,0.03462180484515889
20,ZNF428,1.2675791,0.00748978714847325,0.03418111068488786
20,U2SURP,1.2196512,0.007556351417237203,0.03442422270426207
20,OBSL1,2.7727165,0.0077756502418235346,0.03519331134420355
20,NUPR2,1.9127623,0.007711585812279808,0.03496446123541673
20,LSM6,1.3027284,0.007614600640187722,0.03460806192729048
20,RAB14,1.1640663,0.007567642093663798,0.0344669970431768
20,MARVELD3,1.8453268,0.007739720489998342,0.03507447833054998
20,MDH1,1.4309484,0.0077500817308380375,0.035103880943253646
20,MSRB3,2.7169669,0.007853349220207476,0.03546528682478847
20,PMF1,1.1858453,0.007591968696568317,0.03454087154469563
20,ODF3B,1.5300603,0.007745125019586438,0.03509019775807132
20,CELF4,3.9562063,0.008072248499369009,0.03618339479427844
20,MSL3,1.7194719,0.007863532319944208,0.03550242848409182
20,TIMM10,1.4614768,0.007928597643076081,0.035733885996031854
20,ZNF32,1.6400968,0.007950112873529609,0.03577748164311599
20,ASAP1,1.4497253,0.007839604532079974,0.03542086524252584
20,TMEM189,2.1262178,0.008105612686926564,0.036288081298078
20,MTAP,1.6612794,0.00794620421229265,0.03576877172988053
20,SRPK2,1.2175347,0.007912167336285414,0.03568645367127288
20,YPEL3,1.3974854,0.008111820900145863,0.036306908014060266
20,CLUAP1,2.206735,0.008275091632271818,0.03689192966507409
20,CMTM6,1.0332723,0.008034250769446635,0.03605765379989085
20,SLC35B1,1.2678194,0.008091501645474423,0.036251767258407036
20,FKBPL,2.8034165,0.008489675367677647,0.03768176919439097
20,OXLD1,1.4576187,0.008368513876640409,0.0372351622586796
20,CBR1,1.4738148,0.008342608401325235,0.037138129295388636
20,CYHR1,1.3133,0.008339912622810905,0.037135248369858334
20,SNX7,2.1309693,0.008470616050569679,0.037615594597911944
20,ATRX,1.0103167,0.008245356835917513,0.03680462530526392
20,MRPL28,1.3989238,0.008453749908827054,0.03756538141347955
20,USP18,2.2950923,0.008590751436866195,0.03802797345447461
20,NEXN,3.3217072,0.008784693488696437,0.03870688839805549
20,ATG101,1.2785105,0.008569208477278272,0.03796771873392991
20,HIST1H2BG,2.9384518,0.008849995365023091,0.03896804209858541
20,PRSS21,4.97267,0.009006400168146269,0.039501334586979776
20,HIST1H4H,2.4072928,0.00891462469576324,0.039174642875175816
20,ECHS1,1.0191321,0.00863311668966239,0.03817821571932426
20,VPS45,2.228842,0.008940182691394417,0.03924889601523531
20,CCDC174,1.3855057,0.008751731319293446,0.03860953397135784
20,IL17RC,2.351711,0.009045004959202806,0.03961314445408777
20,EIF4EBP1,1.4320432,0.008961027806192807,0.039330884029747465
20,HIST2H2BE,2.1376235,0.009050147871173586,0.03962040122773746
20,ENAH,1.2596714,0.008866537430105991,0.03902008351433146
20,ST14,1.4680009,0.008880716477298031,0.039063515550590004
20,CLDN7,1.541453,0.009051033347165047,0.03962040122773746
20,SMARCA4,1.0646602,0.008841311118968036,0.038946888615682525
20,UROS,1.6299872,0.00911061558128425,0.03983312316496373
20,CAPN2,1.9390427,0.009218285615448064,0.04022625501955394
20,GPR161,3.0428634,0.00930154915435345,0.040472679193702586
20,BCAS2,1.2080399,0.00899070455893478,0.0394420381267693
20,ENTPD2,3.5975351,0.00946752181767017,0.04102743676521807
20,VKORC1,1.1569569,0.009165521209699434,0.04005385799619615
20,ACAA1,1.4376279,0.009239621746728837,0.04030694612962954
20,PICSAR,5.6842713,0.009514111982925302,0.04120963152078541
20,PARP9,1.6576632,0.009300211214200807,0.040472679193702586
20,PSMD12,1.3933364,0.009286706067979406,0.04043721376273425
20,GNL1,1.5679772,0.009311056731990335,0.04050432574532968
20,ARL16,1.3410077,0.009264226488405714,0.040368421527723644
20,RRAS2,2.2275107,0.009426013965579712,0.0409160333223332
20,PSIP1,1.5085919,0.009370951585405695,0.04072578263933086
20,ALDH9A1,1.400338,0.009391240192419202,0.04079439515168533
20,NARF,1.3507322,0.009451748197416857,0.040993715082576015
20,PCMTD1,1.440598,0.009626102507601413,0.041595318273013306
20,USP6NL,2.6083772,0.00981911636465134,0.0422681363908893
20,DCTN2,1.1169523,0.009519286986672478,0.041222196657289066
20,BNIP3,1.8183644,0.009805837677468598,0.04223305612358193
20,VGLL4,1.4029765,0.009795498265393722,0.04221659464022634
20,PDXK,1.3628727,0.00980630734397067,0.04223305612358193
20,PGM3,1.8702846,0.009926595927670876,0.042609378257373896
20,ATP6AP2,1.0268726,0.009905459992738015,0.04255896498894572
20,PRPSAP1,1.4235266,0.010077149921527273,0.04309235589231537
20,RPL39L,1.6822363,0.010194897847691526,0.04348303842002454
20,RAB13,1.0335904,0.010058539846626285,0.04303877685083023
20,KIF1C,2.5057135,0.010372798221484035,0.04407612259001107
20,HSPA1A,1.5485172,0.010324968358283495,0.04393439302807078
20,GAS2L1,2.1667023,0.010430531244914673,0.04418958836341582
20,HIGD1A,1.7254949,0.010421126746770308,0.04418948840186459
20,HBB,3.3673844,0.010475377416149404,0.04431439123046447
20,MLF1,1.4664716,0.010281133822259559,0.04379932145619248
20,SGCE,1.6980214,0.01034554844985421,0.044001350715745485
20,COTL1,1.2907635,0.010158837249615959,0.043370052478518245
20,JKAMP,1.3344053,0.010263995433659958,0.04375433424955521
20,SCARB1,2.470856,0.010567928289320704,0.04460575076324412
20,RPP38,1.5432698,0.010381779819221029,0.044103708175069034
20,METTL23,1.3794005,0.010435273764269927,0.04418958836341582
20,CTXN1,2.0236068,0.010615279687971668,0.04475779348057424
20,ZNF599,2.2017705,0.010651320296838672,0.04487020288654302
20,EXOSC3,1.659089,0.010617492295437368,0.04475779348057424
20,HDHD3,1.469889,0.010528163495344939,0.04449615753791507
20,EIF2B1,1.6690927,0.010676225663617497,0.044922920753109184
20,CSRP1,1.4022465,0.010654887190180073,0.044872470487229886
20,PPFIA1,1.797604,0.010845448783446664,0.04552928441351035
20,CMPK1,1.0881233,0.010644343492094073,0.04485123535127598
20,FAM210B,1.4701965,0.010833389672499827,0.04549973461385644
20,CTSZ,1.3447092,0.010712924033940377,0.045035522718747036
20,BAMBI,1.9212704,0.010954275139813223,0.04585869410147674
20,H2AFY2,2.3441188,0.011130513630490052,0.046489129165874006
20,HLA-C,1.0115029,0.010862577414870055,0.045569530386334066
20,DDR1,1.6633316,0.011082955921418941,0.04635073412110741
20,HMCES,1.8149644,0.011118077563513988,0.04646930873733411
20,GATAD2B,1.5815785,0.011073645162936869,0.046326324917737506
20,ABHD17A,1.2622259,0.010941643514820173,0.04582698058991342
20,CT83,3.1684623,0.011343296310909651,0.04719300716728466
20,RDH10,2.5029533,0.011320357337226439,0.047119200333387755
20,EEF1AKMT4,2.1608744,0.011302683656498167,0.047067251697988116
20,UPF2,1.2553062,0.01108459383323223,0.04635073412110741
20,SOX6,4.445299,0.011460309181044046,0.04754887263098773
20,FDFT1,1.39263,0.01124303439485057,0.046861918711302894
20,PARL,1.2323534,0.011126182555427326,0.046481749523445755
20,PLOD3,2.6611915,0.011463471982422908,0.04755111135592221
20,MFSD10,1.2878814,0.01125122579927849,0.04688318416011943
20,MIS12,2.311251,0.011427814708339425,0.047435767624929875
20,GPN1,1.9297935,0.01140404264316351,0.04735878144160938
20,CDH3,2.8579779,0.011592823905129184,0.04797788103385313
20,KIF1A,4.621167,0.011731834241174912,0.04840165669507824
20,ISOC2,1.1956098,0.011413496442770711,0.0473871850705691
20,DGCR6L,1.3325644,0.011487768670479962,0.04764080891248205
20,COPA,1.0087429,0.011335314255808958,0.04717062477388636
20,TNNT1,1.5941604,0.01153581410709687,0.047785580968771696
20,VRK3,1.618737,0.011605904011267371,0.04802105044789857
20,PPP1R14A,4.2422266,0.011933627693020284,0.049041230830056376
20,STK38,2.0184999,0.011809904693339094,0.048648934943512696
20,NR1D2,1.9295903,0.011779919476513715,0.04854162317589546
20,C6orf89,1.8867024,0.011955269440363828,0.04909677597314796
20,PARP1,1.0906367,0.011732602169039211,0.04840165669507824
20,BOLA1,1.7995604,0.011918257342732047,0.04899956866114878
20,OSTC,1.0280674,0.011811329105003552,0.048648934943512696
20,OSTF1,1.1018283,0.011677728096437091,0.04825214889539894
20,MED28,1.1545186,0.011838989727421876,0.04875178709426996
20,TTLL4,2.8925064,0.012181913615660239,0.04982435652325658
20,HDAC2,1.3600163,0.012035793853850313,0.04934858590129363
20,IFT20,1.1498543,0.011864270683230555,0.048822618541412094
20,NDUFB6,1.0381277,0.01191685765613842,0.04899956866114878
20,PSMB4,1.0266,0.011939944241747432,0.049056067377641815
20,TPRG1L,2.170062,0.012175185953689433,0.049819321847071864
20,COMMD7,1.0939076,0.011946597253336952,0.04907227926835235
20,COL6A2,1.5611346,0.011870974253096531,0.048839117177912124
20,RAB6A,1.2579556,0.012025143887956264,0.04931669304456633
20,HOMER3,1.7995944,0.012221416063421621,0.04994084963517668
20,STK3,1.8623143,0.012220574425838026,0.04994084963517668
20,TXNDC12,1.2235001,0.012239547842766152,0.04999240282690898
21,MT-CO3,2.1191077,3.634850648795473e-33,1.6031371705770206e-31
21,RPS11,1.6024204,1.4868031160107816e-13,1.2047957122900062e-12
21,MT-ND3,3.152929,1.8852259685380728e-13,1.5181470960324143e-12
21,RPS21,2.0479023,2.1103335081722045e-11,1.3885305082627062e-10
21,RPL18,2.0919774,1.0575478954284129e-10,6.53109342382959e-10
21,RPS28,1.2172588,3.4770244312413476e-11,2.239006105332572e-10
21,PRDX1,2.2240748,1.885491704725215e-10,1.1404173550735392e-09
21,METRN,5.492862,3.0954858517054197e-09,1.657172830297228e-08
21,ADIRF,3.840035,1.9628538981983263e-09,1.0691301866779166e-08
21,MT-CO2,2.351925,2.2559446893176963e-10,1.3518515498598968e-09
21,PPDPF,2.3855398,2.049294468764318e-09,1.1145382788866124e-08
21,XBP1,2.267979,8.870524034950999e-10,4.98592214516455e-09
21,RPL36,1.4837388,4.66520591265089e-09,2.4490642217961968e-08
21,H2AFJ,2.7814534,1.4111712707440288e-08,7.07811334387853e-08
21,ATP5MPL,1.8771722,1.9340310325044264e-08,9.544835427772321e-08
21,MT-CYB,1.9895142,5.096903040803022e-09,2.6641165346204262e-08
21,FASN,3.7651222,8.167499561088277e-08,3.780701341773422e-07
21,UBL5,1.6145445,4.833961107369968e-08,2.2926534011851235e-07
21,RPSA,1.6292857,7.440656534689174e-08,3.464597508459046e-07
21,TRPS1,3.1920505,2.0318575580232196e-07,9.036183011355962e-07
21,KRT19,2.32417,4.681936763134668e-08,2.2234599870406635e-07
21,BST2,2.7811303,1.6630313199924678e-07,7.456287098071597e-07
21,RHOC,1.9986517,1.325694232860775e-07,6.006213286445205e-07
21,RUNX1,3.558124,4.411919283651798e-07,1.8866445117894818e-06
21,DBI,1.6658883,1.443091213867034e-07,6.515296247513755e-07
21,STARD10,4.5335293,9.289001432255647e-07,3.822513710839911e-06
21,TFF3,4.0168853,8.583162685761407e-07,3.5514035609403567e-06
21,TUBA3D,8.086646,1.251833526510308e-06,5.0787793945954235e-06
21,ATP5ME,1.8951179,7.876715262749549e-07,3.270298157761362e-06
21,UGDH,4.0881023,1.683021478361072e-06,6.722814089522069e-06
21,SERF2,1.3534181,1.1650969418235563e-06,4.743870679343128e-06
21,S100A14,2.4604807,1.6669703252733076e-06,6.6631027753537474e-06
21,MT-ATP6,1.9538465,1.0859902342796435e-06,4.436724132699368e-06
21,ELOVL5,3.6834383,2.8241258490111375e-06,1.0985059231800999e-05
21,TMED2,1.7966045,1.927620077264423e-06,7.650967624386293e-06
21,IL6ST,3.022249,3.1424665793093678e-06,1.2127632889746842e-05
21,YWHAZ,1.4456081,2.0618894663706686e-06,8.160670383602862e-06
21,MT-ND4,1.5578961,1.2980724544758245e-06,5.255787219629946e-06
21,MT-CO1,1.2487947,3.8771799047710893e-07,1.6690011905434702e-06
21,PLA2G16,3.3159604,4.6875244224575e-06,1.7658095429319845e-05
21,RPL29,1.2692747,4.45380544417399e-06,1.683012951564351e-05
21,SMIM22,3.057541,6.267741787326516e-06,2.329615652632105e-05
21,CRISP3,8.013197,1.0061583390227713e-05,3.6616406768652435e-05
21,CRIP1,2.4722955,7.118661087932503e-06,2.6329314331963373e-05
